63	9	1.0000
63	43	1.0000
63	56	1.0000
63	79	1.0000
63	90	1.0000
64	5	1.0000
64	7	1.0000
64	30	1.0000
64	58	1.0000
64	69	1.0000
64	95	1.0000
65	6	1.0000
65	12	1.0000
65	15	1.0000
65	31	1.0000
65	40	1.0000
65	44	1.0000
65	50	1.0000
65	66	1.0000
65	70	1.0000
65	74	1.0000
66	32	1.0000
66	34	1.0000
66	65	1.0000
66	69	1.0000
66	70	1.0000
67	20	1.0000
67	71	1.0000
67	81	1.0000
67	97	1.0000
67	98	1.0000
68	0	1.0000
68	31	1.0000
68	40	1.0000
69	58	1.0000
69	64	1.0000
69	66	1.0000
69	82	1.0000
69	86	1.0000
70	36	1.0000
70	65	1.0000
70	66	1.0000
71	8	1.0000
71	58	1.0000
71	67	1.0000
71	75	1.0000
72	25	1.0000
72	28	1.0000
72	40	1.0000
72	42	1.0000
72	46	1.0000
72	59	1.0000
73	15	1.0000
73	76	1.0000
73	84	1.0000
74	34	1.0000
74	37	1.0000
74	60	1.0000
74	65	1.0000
74	92	1.0000
74	96	1.0000
75	2	1.0000
75	12	1.0000
75	35	1.0000
75	42	1.0000
75	52	1.0000
75	71	1.0000
75	89	1.0000
76	12	1.0000
76	62	1.0000
76	73	1.0000
76	90	1.0000
76	97	1.0000
77	87	1.0000
77	91	1.0000
78	3	1.0000
78	24	1.0000
78	80	1.0000
78	83	1.0000
78	90	1.0000
78	96	1.0000
79	10	1.0000
79	17	1.0000
79	51	1.0000
79	63	1.0000
79	90	1.0000
80	17	1.0000
80	34	1.0000
80	48	1.0000
80	78	1.0000
80	88	1.0000
81	25	1.0000
81	27	1.0000
81	29	1.0000
81	67	1.0000
82	57	1.0000
82	59	1.0000
82	69	1.0000
83	30	1.0000
83	78	1.0000
84	12	1.0000
84	37	1.0000
84	73	1.0000
84	91	1.0000
84	93	1.0000
85	18	1.0000
85	21	1.0000
85	94	1.0000
86	15	1.0000
86	56	1.0000
86	69	1.0000
86	94	1.0000
87	24	1.0000
87	34	1.0000
87	49	1.0000
87	77	1.0000
87	90	1.0000
88	15	1.0000
88	28	1.0000
88	80	1.0000
89	75	1.0000
90	0	1.0000
90	35	1.0000
90	39	1.0000
90	57	1.0000
90	63	1.0000
90	76	1.0000
90	78	1.0000
90	79	1.0000
90	87	1.0000
91	43	1.0000
91	53	1.0000
91	77	1.0000
91	84	1.0000
92	10	1.0000
92	21	1.0000
92	24	1.0000
92	50	1.0000
92	74	1.0000
93	14	1.0000
93	36	1.0000
93	54	1.0000
93	55	1.0000
93	84	1.0000
94	54	1.0000
94	85	1.0000
94	86	1.0000
94	97	1.0000
95	64	1.0000
96	2	1.0000
96	4	1.0000
96	8	1.0000
96	32	1.0000
96	43	1.0000
96	44	1.0000
96	74	1.0000
96	78	1.0000
97	24	1.0000
97	46	1.0000
97	53	1.0000
97	67	1.0000
97	76	1.0000
97	94	1.0000
98	35	1.0000
98	45	1.0000
98	52	1.0000
98	54	1.0000
98	67	1.0000
99	10	1.0000
99	14	1.0000
99	60	1.0000
