57	56	1.0000
57	58	1.0000
57	67	1.0000
58	48	1.0000
58	57	1.0000
58	59	1.0000
58	68	1.0000
59	49	1.0000
59	58	1.0000
59	69	1.0000
60	50	1.0000
60	61	1.0000
60	70	1.0000
61	51	1.0000
61	60	1.0000
61	62	1.0000
61	71	1.0000
62	52	1.0000
62	61	1.0000
62	63	1.0000
62	72	1.0000
63	53	1.0000
63	62	1.0000
63	64	1.0000
63	73	1.0000
64	54	1.0000
64	63	1.0000
64	65	1.0000
64	74	1.0000
65	55	1.0000
65	64	1.0000
65	66	1.0000
65	75	1.0000
66	56	1.0000
66	65	1.0000
66	67	1.0000
66	76	1.0000
67	57	1.0000
67	66	1.0000
67	68	1.0000
67	77	1.0000
68	58	1.0000
68	67	1.0000
68	69	1.0000
68	78	1.0000
69	59	1.0000
69	68	1.0000
69	79	1.0000
70	60	1.0000
70	71	1.0000
70	80	1.0000
71	61	1.0000
71	70	1.0000
71	72	1.0000
71	81	1.0000
72	62	1.0000
72	71	1.0000
72	73	1.0000
72	82	1.0000
73	63	1.0000
73	72	1.0000
73	74	1.0000
73	83	1.0000
74	64	1.0000
74	73	1.0000
74	75	1.0000
74	84	1.0000
75	65	1.0000
75	74	1.0000
75	76	1.0000
75	85	1.0000
76	66	1.0000
76	75	1.0000
76	77	1.0000
76	86	1.0000
77	67	1.0000
77	76	1.0000
77	78	1.0000
77	87	1.0000
78	68	1.0000
78	77	1.0000
78	79	1.0000
78	88	1.0000
79	69	1.0000
79	78	1.0000
79	89	1.0000
80	70	1.0000
80	81	1.0000
80	90	1.0000
81	71	1.0000
81	80	1.0000
81	82	1.0000
81	91	1.0000
82	72	1.0000
82	81	1.0000
82	83	1.0000
82	92	1.0000
83	73	1.0000
83	82	1.0000
83	84	1.0000
83	93	1.0000
84	74	1.0000
84	83	1.0000
84	85	1.0000
84	94	1.0000
85	75	1.0000
85	84	1.0000
85	86	1.0000
85	95	1.0000
86	76	1.0000
86	85	1.0000
86	87	1.0000
86	96	1.0000
87	77	1.0000
87	86	1.0000
87	88	1.0000
87	97	1.0000
88	78	1.0000
88	87	1.0000
88	89	1.0000
88	98	1.0000
89	79	1.0000
89	88	1.0000
89	99	1.0000
90	80	1.0000
90	91	1.0000
91	81	1.0000
91	90	1.0000
91	92	1.0000
92	82	1.0000
92	91	1.0000
92	93	1.0000
93	83	1.0000
93	92	1.0000
93	94	1.0000
94	84	1.0000
94	93	1.0000
94	95	1.0000
95	85	1.0000
95	94	1.0000
95	96	1.0000
96	86	1.0000
96	95	1.0000
96	97	1.0000
97	87	1.0000
97	96	1.0000
97	98	1.0000
98	88	1.0000
98	97	1.0000
98	99	1.0000
99	89	1.0000
99	98	1.0000
